DATE;HOUR;COAL;FUEL_GAS;SELF_PRODUCER;NUCLEAR;HYDRO;COMBINED_CYCLE;WIND;THERMAL_SOLAR;PHOTOVOLTAIC_SOLAR;RESIDUALS;IMPORT;IMPORT_WITHOUT_MIBEL
03/12/2024;19;500.0;;;5087.3;6670.7;8283.4;9267.2;470.1;248.5;4016.1;;0.0
03/12/2024;20;500.0;;;5086.3;6866.2;8302.0;9737.5;474.9;69.9;4035.0;;0.0
03/12/2024;21;500.0;;;5086.3;6322.8;8309.2;10060.0;467.9;54.1;4048.9;;0.0
03/12/2024;22;410.0;;;5087.3;4977.1;8166.3;10291.9;467.9;62.3;3992.2;;68.2
03/12/2024;23;320.0;;;5087.3;3589.5;6903.6;10249.4;467.8;54.1;3957.0;;21.9
03/12/2024;24;170.0;;;5087.3;2768.3;3154.5;10093.7;467.7;54.1;3907.5;170.0;2302.5
04/12/2024;1;243.6;;;5086.1;1994.7;1958.4;9028.8;323.8;46.6;3934.0;320.0;2821.0
04/12/2024;2;243.2;;;5087.1;1497.7;1624.6;9430.7;323.8;46.6;3953.7;320.0;1871.0
04/12/2024;3;180.0;;;5086.1;1369.9;920.0;9989.8;323.7;46.5;3860.9;320.0;2071.8
04/12/2024;4;;;;5085.1;1352.8;770.0;10627.8;323.7;46.5;3830.3;320.0;1483.6
04/12/2024;5;;;;5086.1;1350.8;730.0;11462.8;323.7;46.6;3855.8;320.0;1234.8
04/12/2024;6;;;;5086.1;1513.8;770.0;12374.8;323.7;54.8;3846.1;320.0;127.6
04/12/2024;7;;;;5086.1;2435.7;1400.7;12781.8;323.7;62.1;3912.2;310.0;0.0
04/12/2024;8;;;;5087.1;4634.3;3549.4;12962.6;216.5;303.4;3954.1;120.0;0.0
04/12/2024;9;;;;5086.1;6123.5;3763.1;12804.7;133.8;1065.3;3965.2;80.0;0.0
04/12/2024;10;;;;5085.1;4601.7;3726.5;12787.8;137.2;4836.0;3979.7;;0.0
04/12/2024;11;;;;5086.1;2667.5;2201.6;12397.8;175.4;9657.0;4010.1;;0.0
04/12/2024;12;;;;5086.1;1436.5;1073.0;11966.0;368.9;11958.7;3916.5;;0.0
04/12/2024;13;;;;5085.1;1438.7;1024.0;11708.6;473.7;12800.3;3951.9;;0.0
04/12/2024;14;;;;5084.1;1308.9;1023.0;11288.3;520.6;12981.8;3941.0;;0.0
04/12/2024;15;;;;5084.1;1308.9;1022.5;10697.1;647.7;12849.7;3911.7;;0.0
04/12/2024;16;;;;5085.1;1565.5;1677.3;10021.1;809.4;11686.4;3900.5;;0.0
04/12/2024;17;;;;5086.1;3260.7;4149.0;9301.4;829.8;7255.5;3965.4;;0.0
04/12/2024;18;;;;5086.1;5605.1;6942.8;8834.5;717.4;2023.3;3929.3;;0.0
04/12/2024;19;;;;5087.1;7913.6;7216.9;8876.1;555.1;192.1;4037.2;;0.0
04/12/2024;20;;;;5086.1;8009.8;7231.3;8949.0;539.4;77.9;4055.8;;0.0
04/12/2024;21;;;;5087.1;6565.6;7245.3;8914.1;534.0;54.9;3966.6;;2729.0
04/12/2024;22;;;;5086.1;5315.0;7252.0;8891.9;533.9;54.8;3977.8;;2729.0
04/12/2024;23;;;;5087.1;4266.0;6633.6;8520.7;533.8;62.1;3956.4;;2729.0
04/12/2024;24;;;;5088.1;2868.0;5871.7;8023.4;533.8;62.1;3946.3;120.0;2729.0
05/12/2024;1;243.6;;;5085.5;2529.5;3916.4;8147.2;323.8;54.5;4007.1;330.0;2729.0
05/12/2024;2;243.2;;;5086.5;2255.6;2931.9;7997.9;323.9;54.5;3985.9;330.0;2729.0
05/12/2024;3;180.0;;;5085.5;2038.4;2551.9;7841.6;323.8;61.8;3948.9;330.0;2729.0
05/12/2024;4;;;;5085.5;2041.0;2078.0;7768.9;323.7;61.8;3946.4;330.0;2729.0
05/12/2024;5;;;;5085.5;1958.5;2012.0;7803.2;323.7;61.8;3944.2;300.0;2775.0
05/12/2024;6;;;;5085.5;2080.7;2335.5;7952.4;323.7;61.8;3922.3;290.0;2775.0
05/12/2024;7;;;;5085.5;2849.8;3307.0;8134.3;323.7;61.8;3966.7;150.0;2821.0
05/12/2024;8;;;;5085.5;5175.8;4941.7;7996.9;236.9;234.2;3872.2;;2821.0
05/12/2024;9;;;;5086.5;5684.3;4944.2;8123.3;149.8;1122.8;3887.0;;2821.0
05/12/2024;10;;;;5085.5;3797.2;4727.7;8518.6;153.8;5406.3;3929.7;;2821.0
05/12/2024;11;;;;5084.5;1875.9;2584.1;8308.1;246.9;10971.4;3940.0;;2498.6
05/12/2024;12;;;;5083.5;1272.0;1713.1;7700.8;314.4;13461.9;3989.8;;1658.5
05/12/2024;13;;;;5085.5;1187.5;1543.0;7902.6;449.6;14394.9;4006.3;;1070.4
05/12/2024;14;;;;5084.5;1208.3;1542.0;8082.3;531.6;14350.4;3956.8;;1561.7
05/12/2024;15;;;;5084.5;1203.9;1541.5;7936.0;651.8;13892.8;3911.5;;1491.2
05/12/2024;16;;;;5083.5;1221.4;1692.5;7904.0;749.9;12419.7;3968.6;;1730.0
05/12/2024;17;;;;5083.5;2131.9;3083.6;8103.3;707.9;7606.7;3950.7;;2867.0
05/12/2024;18;;;;5084.5;4609.5;5624.6;8604.0;669.6;2066.7;3943.5;;2867.0
05/12/2024;19;;;;5084.5;6435.3;5640.2;9142.9;525.9;165.0;3924.2;;2729.0
05/12/2024;20;;;;5084.5;6957.4;5650.2;9221.4;507.6;50.1;3926.5;;2729.0
05/12/2024;21;;;;5084.5;6980.3;5663.5;9181.6;494.2;53.7;3941.6;;2729.0
05/12/2024;22;;;;5085.5;6612.1;5670.9;9122.1;482.1;61.9;3956.5;;2729.0
05/12/2024;23;;;;5085.5;4852.6;5639.9;8884.6;482.0;61.9;3960.9;;2729.0
05/12/2024;24;;;;5086.5;3493.0;4377.4;8838.1;481.9;61.9;3941.9;;2729.0
06/12/2024;1;243.6;;;5082.5;2257.4;1667.3;10062.4;323.7;53.6;3827.3;210.0;2682.0
06/12/2024;2;243.2;;;5083.5;1557.0;643.4;10211.7;323.7;53.6;3801.9;330.0;2682.0
06/12/2024;3;180.0;;;5083.5;1358.8;319.0;10247.4;329.7;53.6;3752.0;330.0;2682.0
06/12/2024;4;;;;5082.5;1253.0;382.0;10168.3;338.7;53.6;3738.2;280.0;2682.0
06/12/2024;5;;;;5083.5;1263.4;382.0;10189.7;338.7;53.6;3718.7;280.0;2682.0
06/12/2024;6;;;;5082.5;1190.5;430.0;10248.1;338.7;46.3;3698.6;330.0;2682.0
06/12/2024;7;;;;5083.5;1524.3;430.0;10145.2;338.7;46.3;3688.4;160.0;2682.0
06/12/2024;8;;;;5083.5;2221.3;464.0;10012.5;231.5;212.0;3664.8;;2821.0
06/12/2024;9;;;;5082.5;2684.5;633.8;9781.2;148.8;1010.9;3673.1;;2821.0
06/12/2024;10;;;;5083.5;2117.7;633.0;9611.5;156.7;4852.2;3720.7;;1637.7
06/12/2024;11;;;;5082.5;1498.2;504.6;8852.1;252.1;9692.3;3747.9;;9.9
06/12/2024;12;;;;5081.5;1177.5;467.0;8029.4;450.8;11980.1;3772.7;;0.0
06/12/2024;13;;;;5081.5;1055.4;470.0;7942.7;569.4;12907.0;3725.9;;0.0
06/12/2024;14;;;;5082.5;1141.4;470.0;8116.8;624.2;13145.0;3714.3;;0.0
06/12/2024;15;;;;5081.5;1140.5;470.0;8395.6;686.4;12905.1;3727.6;;0.0
06/12/2024;16;;;;5080.5;1233.0;630.7;8370.8;770.3;11698.0;3731.2;;0.0
06/12/2024;17;;;;5079.5;1947.3;630.9;8399.9;918.5;7301.0;3774.3;;544.8
06/12/2024;18;;;;5081.5;4142.4;1768.4;9118.6;654.6;2035.7;3755.3;;1151.8
06/12/2024;19;;;;5081.5;4954.3;2495.8;9591.1;589.3;205.7;3755.2;;1107.6
06/12/2024;20;;;;5081.5;4880.9;1783.7;9763.0;589.3;47.5;3767.0;;2867.0
06/12/2024;21;;;;5080.5;4806.1;2059.3;9818.4;569.0;61.9;3791.5;;2867.0
06/12/2024;22;;;;5083.5;4712.8;1687.5;9776.0;558.9;53.7;3799.2;;2867.0
06/12/2024;23;;;;5082.5;3613.2;1689.1;9603.1;558.8;53.7;3805.7;;2867.0
06/12/2024;24;;;;5083.5;2586.2;912.8;9775.5;558.8;53.7;3759.4;;2867.0
07/12/2024;1;243.6;;;5085.1;3250.2;390.0;9944.0;286.4;46.4;3306.7;;2480.9
07/12/2024;2;243.2;;;5087.1;2503.4;;10250.2;286.4;46.3;3262.3;;1680.4
07/12/2024;3;180.0;;;5085.1;1500.7;;10711.3;286.3;46.3;3270.2;;2384.9
07/12/2024;4;;;;5085.1;1436.9;;11080.2;286.3;46.3;3226.8;;1862.8
07/12/2024;5;;;;5086.1;1117.4;;11482.6;286.3;46.3;3223.5;;2821.0
07/12/2024;6;;;;5085.1;1102.3;;12013.9;286.3;46.4;3165.7;;2745.7
07/12/2024;7;;;;5085.1;1250.6;;12657.5;286.3;46.4;3164.6;;2544.8
07/12/2024;8;;;;5086.1;1350.2;;13218.6;266.5;151.9;3210.0;;2821.0
07/12/2024;9;;;;5085.1;1590.2;;13631.8;166.1;941.7;3226.8;;1588.4
07/12/2024;10;;;;5086.1;1473.9;;14200.0;170.8;4217.9;3213.6;;241.9
07/12/2024;11;;;;5084.1;1196.7;;14835.6;246.2;8762.8;3151.5;;0.0
07/12/2024;12;;;;5084.1;1193.6;;15052.9;361.3;11134.3;3180.3;;0.0
07/12/2024;13;;;;5084.1;1317.7;;13782.6;448.5;12219.5;3199.5;;0.0
07/12/2024;14;;;;5085.1;1283.3;;13786.7;519.6;12546.4;3204.6;;0.0
07/12/2024;15;;;;5085.1;1294.9;;13662.9;668.2;12462.6;3185.7;;0.0
07/12/2024;16;;;;5084.1;1294.1;;13809.2;862.3;11281.4;3188.3;;0.0
07/12/2024;17;;;;5084.1;1156.1;;17785.0;925.9;7026.1;3217.4;;0.0
07/12/2024;18;;;;5086.1;1707.8;;19250.6;640.7;2057.2;3299.8;;0.0
07/12/2024;19;;;;5085.1;3404.5;;19050.7;322.4;200.2;3341.8;;0.0
07/12/2024;20;;;;5086.1;3472.9;;19059.7;294.6;63.7;3349.0;;0.0
07/12/2024;21;;;;5084.1;3632.7;;18863.5;294.5;54.6;3356.4;;0.0
07/12/2024;22;;;;5086.1;3261.2;;18707.9;282.5;54.6;3301.4;;122.4
07/12/2024;23;;;;5087.1;2273.7;;18456.4;266.5;46.4;3278.7;;0.0
07/12/2024;24;;;;5086.1;1658.1;;18269.9;266.5;46.4;3235.4;;0.0
08/12/2024;1;243.6;;;5086.1;1543.3;60.0;18273.4;267.1;46.4;2989.4;;0
08/12/2024;2;243.2;;;5088.1;1452.2;;17870.5;267.0;46.3;3003.7;;0
08/12/2024;3;180.0;;;5086.1;1280.9;;17651.2;266.9;46.7;2978.2;;0
08/12/2024;4;;;;5086.1;1239.8;;16961.3;266.9;46.3;2970.7;;0
08/12/2024;5;;;;5086.1;1211.5;;16517.2;274.2;46.3;2969.8;;0
08/12/2024;6;;;;5086.1;1210.3;;16396.5;282.5;46.4;2970.3;;0
08/12/2024;7;;;;5086.1;1239.1;;16810.0;282.9;46.4;2969.6;;0
08/12/2024;8;;;;5086.1;1369.3;;17648.4;186.7;199.1;2963.7;;0
08/12/2024;9;;;;5086.1;1624.4;;17655.5;148.1;1011.4;2956.1;;0
08/12/2024;10;;;;5086.1;1516.2;;16407.7;176.9;5058.7;2989.0;;0
08/12/2024;11;;;;5085.1;1396.9;;13733.4;346.8;10405.6;3006.4;;0
08/12/2024;12;;;;5085.1;1232.6;;12858.1;669.4;12175.8;3038.7;;0
08/12/2024;13;;;;5085.1;1237.2;;12910.2;804.6;12245.9;3033.8;;0
08/12/2024;14;;;;5086.1;1250.0;;13345.6;859.2;12535.2;3059.0;;0
08/12/2024;15;;;;5086.1;1261.0;;13613.2;923.5;12180.9;3051.3;;0
08/12/2024;16;;;;5086.1;1259.6;;13828.1;1021.1;10948.6;3012.7;;0
08/12/2024;17;;;;5086.1;1184.1;;16743.8;1055.9;6875.7;3019.0;;0
08/12/2024;18;;;;5088.1;1886.2;;19696.7;696.2;2013.8;3116.0;;0
08/12/2024;19;;;;5087.1;3114.1;;19689.2;388.5;102.5;3152.5;;0
08/12/2024;20;;;;5087.1;3864.0;;19353.6;349.1;71.8;3223.3;;0
08/12/2024;21;;;;5087.1;3816.7;;19140.4;333.5;53.7;3230.4;;0
08/12/2024;22;;;;5088.1;3836.1;;18945.6;307.5;61.9;3193.7;;0
08/12/2024;23;;;;5088.1;2901.5;;18845.4;288.8;61.9;3143.3;150.0;0
08/12/2024;24;;;;5087.1;1864.8;;18725.4;249.0;53.7;3138.7;;0
09/12/2024;1;243.6;;;5088.1;1681.8;60.0;18063.1;283.0;61.8;3101.2;;0.0
09/12/2024;2;243.2;;;5088.1;1568.7;;17700.0;282.7;61.8;3051.9;;0.0
09/12/2024;3;180.0;;;5088.1;1529.9;;17449.8;282.5;61.8;3028.8;;0.0
09/12/2024;4;;;;5087.1;1458.2;;16694.1;282.4;54.5;2981.1;;0.0
09/12/2024;5;;;;5087.1;1453.5;;16073.6;282.1;54.5;2956.1;;0.0
09/12/2024;6;;;;5087.1;1433.4;;17008.4;281.9;61.9;2999.2;;0.0
09/12/2024;7;;;;5088.1;1502.2;3.0;17110.6;281.8;61.9;3156.9;;0.0
09/12/2024;8;;;;5087.1;3116.8;96.0;16866.8;176.7;210.8;3432.0;240.0;0.0
09/12/2024;9;;;;5087.1;3709.8;180.0;16632.3;110.5;1243.6;3476.6;;0.0
09/12/2024;10;;;;5087.1;2791.3;280.0;16454.6;123.3;5510.0;3391.5;;0.0
09/12/2024;11;;;;5086.1;1579.4;280.0;16290.7;256.0;10778.7;3286.8;;0.0
09/12/2024;12;;;;5086.1;1412.6;280.0;16207.7;637.0;12902.3;3180.2;;0.0
09/12/2024;13;;;;5087.1;1366.9;280.0;15772.5;762.7;13078.1;3224.2;;0.0
09/12/2024;14;;;;5088.1;1365.4;280.0;16062.7;784.5;12906.6;3236.8;;0.0
09/12/2024;15;;;;5087.1;1367.9;280.0;16375.9;852.1;12528.9;3237.1;;0.0
09/12/2024;16;;;;5087.1;1284.2;180.0;17138.1;967.9;10972.6;3247.8;;0.0
09/12/2024;17;;;;5088.1;1670.8;180.0;17375.0;948.0;6978.3;3487.5;;0.0
09/12/2024;18;;;;5089.1;3849.5;180.0;17030.3;590.6;2168.3;3762.4;;0.0
09/12/2024;19;;;;5089.1;4600.0;180.0;16526.6;336.7;258.4;3791.1;;1009.9
09/12/2024;20;;;;5089.1;4868.6;;16227.7;272.7;71.8;3812.2;;2542.8
09/12/2024;21;;;;5088.1;4864.8;14.7;15642.0;258.6;61.9;3825.9;;3376.0
09/12/2024;22;;;;5089.1;4561.1;378.0;14881.2;248.5;53.7;3826.7;;3376.0
09/12/2024;23;;;;5089.1;4184.8;343.4;13845.4;232.5;61.9;3800.2;100.0;3376.0
09/12/2024;24;;;;5089.1;2847.2;;13122.7;212.7;53.7;3725.8;200.0;3376.0
10/12/2024;1;243.6;;;5092.0;2430.2;90.0;12617.1;339.7;61.8;3759.1;330.0;2960.0
10/12/2024;2;243.2;;;5093.0;1585.2;;12106.7;339.7;53.6;3727.6;330.0;2960.0
10/12/2024;3;180.0;;;5092.0;1520.9;;11732.8;339.7;53.6;3729.7;330.0;2960.0
10/12/2024;4;;;;5091.0;1512.8;;11381.5;330.7;53.6;3720.1;330.0;2960.0
10/12/2024;5;;;;5091.0;1508.6;36.0;11034.8;323.7;53.6;3699.1;330.0;2729.0
10/12/2024;6;;;;5091.0;1768.2;411.0;10754.5;323.7;53.7;3744.7;330.0;2729.0
10/12/2024;7;;;;5091.0;2321.3;2195.2;10379.0;323.7;53.7;3826.1;300.0;3330.0
10/12/2024;8;;;;5092.0;4471.2;4437.7;9725.2;52.1;257.2;3849.4;250.0;3330.0
10/12/2024;9;;;;5091.0;5923.5;5815.2;9187.6;29.8;996.7;3870.2;90.0;2598.6
10/12/2024;10;;;;5091.0;4857.6;5341.4;8799.2;44.8;5276.7;3963.1;;1525.0
10/12/2024;11;;;;5090.0;3061.9;3955.1;8484.5;286.0;10939.1;4010.4;;60.8
10/12/2024;12;;;;5090.0;2253.4;3878.0;7817.8;619.3;13172.0;3997.4;;0.0
10/12/2024;13;;;;5091.0;2110.8;3800.7;7337.7;797.5;13487.7;4009.6;;0.0
10/12/2024;14;;;;5092.0;2024.1;3791.7;6846.9;821.6;13246.7;3982.9;30.0;0.0
10/12/2024;15;;;;5092.0;2203.4;3857.9;6559.1;836.3;12798.2;3973.9;160.0;43.6
10/12/2024;16;;;;5091.0;2921.0;4373.4;6245.5;903.6;11243.0;4011.8;290.0;114.5
10/12/2024;17;;;;5092.0;4674.5;7505.4;5789.8;977.2;6834.8;4008.9;270.0;0.0
10/12/2024;18;;;;5093.0;7508.1;9262.6;5628.5;699.8;2068.0;3996.3;290.0;0.0
10/12/2024;19;;;;5092.0;8712.6;10017.7;5553.3;475.9;312.2;4009.5;;0.0
10/12/2024;20;;;;5093.0;8643.8;10035.3;5490.6;404.8;103.0;4024.7;;1117.1
10/12/2024;21;;;;5093.0;8299.3;10050.7;5278.4;377.7;53.7;4025.5;;3145.0
10/12/2024;22;;;;5093.0;7887.4;10057.8;4974.4;366.6;53.7;4028.4;;3145.0
10/12/2024;23;;;;5093.0;5992.7;10481.7;4625.3;344.1;53.7;4016.4;100.0;3145.0
10/12/2024;24;;;;5093.0;3909.0;9113.7;4444.6;344.1;53.7;4008.6;300.0;3145.0
11/12/2024;1;597.6;;;5094.4;2860.2;7907.3;4702.8;294.1;53.6;3874.9;330.0;3099.0
11/12/2024;2;595.2;;;5094.4;2182.0;7255.5;4299.1;274.1;46.3;3823.0;330.0;3099.0
11/12/2024;3;593.0;;;5094.4;2124.4;6024.7;3975.8;329.8;46.3;3816.8;330.0;3099.0
11/12/2024;4;593.0;;;5094.4;1934.5;5746.6;3691.1;329.8;46.3;3806.8;330.0;3099.0
11/12/2024;5;593.0;;;5093.4;1930.0;5847.3;3415.9;320.8;46.3;3805.2;330.0;3052.0
11/12/2024;6;593.0;;;5094.4;2053.9;6560.9;3220.1;293.8;46.4;3812.5;330.0;3052.0
11/12/2024;7;610.0;;;5094.4;2915.7;8267.5;3097.3;293.8;46.4;3850.0;330.0;2467.6
11/12/2024;8;1030.0;;;5093.4;6571.9;12307.2;2510.8;89.0;203.7;3904.1;300.0;0.0
11/12/2024;9;1310.0;;;5095.4;7488.6;12373.7;2371.9;49.0;771.9;3862.2;150.0;1010.8
11/12/2024;10;1228.5;;;5093.4;7080.9;12340.4;2397.5;64.0;4475.2;3914.4;;0.0
11/12/2024;11;758.5;;;5093.4;4385.1;11357.1;2495.1;117.6;9628.6;3915.5;60.0;0.0
11/12/2024;12;593.0;;;5094.4;2788.5;9648.9;1936.6;552.4;11763.1;3930.1;60.0;0.0
11/12/2024;13;593.0;;;5094.4;2547.1;9484.8;1855.3;729.8;12231.8;3938.9;60.0;0.0
11/12/2024;14;593.0;;;5094.4;2731.1;9552.5;1788.4;734.1;11911.8;3914.3;60.0;0.0
11/12/2024;15;593.0;;;5093.4;2994.7;9709.7;1765.2;753.4;11130.4;3931.4;100.0;0.0
11/12/2024;16;593.0;;;5094.4;3323.7;10442.7;1833.9;933.6;9501.1;3899.3;160.0;0.0
11/12/2024;17;919.7;;;5094.4;4891.5;12322.4;1919.4;972.9;5531.0;3879.7;200.0;0.0
11/12/2024;18;1293.0;;;5094.4;7088.3;14198.8;2132.3;733.4;1468.2;3899.1;180.0;0.0
11/12/2024;19;1310.0;;;5095.4;8566.4;14280.0;2931.0;385.6;162.8;3941.0;;0.0
11/12/2024;20;1310.0;;;5095.4;8566.2;14299.4;3355.8;322.9;105.4;3949.1;;0.0
11/12/2024;21;1310.0;;;5094.4;7859.3;14321.2;3681.8;306.9;61.9;3984.5;;0.0
11/12/2024;22;1310.0;;;5095.4;6750.7;14321.8;3927.7;299.1;53.7;4010.5;;0.0
11/12/2024;23;1143.0;;;5094.4;5832.3;14281.8;3957.9;284.4;46.4;3941.1;;0.0
11/12/2024;24;663.0;;;5095.4;3860.9;12373.6;3803.0;254.3;53.7;3837.1;;907.0
12/12/2024;1;597.6;;;5095.1;3675.4;9307.9;3778.2;132.7;53.6;3868.9;250.0;3052.0
12/12/2024;2;595.2;;;5095.1;2704.6;8425.3;3732.3;132.8;46.3;3844.2;170.0;3052.0
12/12/2024;3;593.0;;;5095.1;2282.6;7300.3;3707.6;132.8;46.3;3840.9;260.0;3052.0
12/12/2024;4;593.0;;;5095.1;2085.1;6718.9;3750.7;132.7;46.3;3836.3;330.0;3052.0
12/12/2024;5;593.0;;;5094.1;2091.6;6364.0;3745.3;132.7;46.3;3834.3;330.0;3145.0
12/12/2024;6;593.0;;;5095.1;2670.8;7416.0;3763.0;132.7;53.6;3835.0;330.0;1539.0
12/12/2024;7;773.0;;;5095.1;3853.5;8571.3;3807.3;91.7;61.9;3884.6;50.0;660.0
12/12/2024;8;1063.0;;;5094.1;6545.6;11621.7;3580.4;9.0;135.0;3793.1;;1368.3
12/12/2024;9;1080.0;;;5095.1;6795.2;11627.2;3485.9;9.0;556.9;3877.0;;2892.9
12/12/2024;10;1080.0;;;5095.1;6652.2;11611.8;3574.8;9.1;3372.4;3823.1;;1439.3
12/12/2024;11;1044.0;;;5094.1;4523.7;11555.2;3406.6;33.1;7585.7;3874.9;;0.0
12/12/2024;12;763.3;;;5095.1;3487.2;10378.5;3112.6;133.5;9556.2;3884.4;;0.0
12/12/2024;13;653.0;;;5095.1;3275.7;10110.1;2884.6;196.3;10056.6;3909.2;;0.0
12/12/2024;14;673.0;;;5094.1;3369.4;10329.4;2685.1;219.4;9792.8;3924.0;;0.0
12/12/2024;15;793.7;;;5095.1;3635.5;10639.2;2529.0;224.8;9023.4;3922.0;;0.0
12/12/2024;16;977.4;;;5094.1;5095.3;11620.7;2416.8;207.9;7322.1;3880.8;;0.0
12/12/2024;17;1080.0;;;5095.1;6217.7;12403.3;2192.9;158.5;4210.0;3866.1;;0.0
12/12/2024;18;1080.0;;;5095.1;6735.9;13807.8;2228.1;94.7;994.9;3822.3;;0.0
12/12/2024;19;1080.0;;;5096.1;8251.7;13852.2;2616.0;33.7;85.8;3848.5;;469.8
12/12/2024;20;1080.0;;;5096.1;8460.2;13874.7;2792.2;23.5;47.5;3847.8;;628.4
12/12/2024;21;1080.0;;;5095.1;8469.8;13898.4;2904.8;23.1;46.4;3872.2;;934.8
12/12/2024;22;1080.0;;;5095.1;8343.5;13907.0;3000.4;56.2;53.7;3898.3;;396.1
12/12/2024;23;967.0;;;5095.1;6194.8;13926.1;2925.9;52.1;46.4;3898.4;;898.8
12/12/2024;24;593.0;;;5096.1;3573.5;12291.4;2883.2;42.1;53.7;3854.5;;2301.2
14/12/2024;1;243.6;;;5094.4;4749.7;6482.7;2687.4;283.8;61.9;3840.9;330.0;3284.0
14/12/2024;2;243.2;;;5095.4;3630.0;6159.9;3098.0;383.7;53.6;3846.9;330.0;3284.0
14/12/2024;3;180.0;;;5095.4;3233.1;5199.3;3361.6;383.7;61.8;3834.7;330.0;3284.0
14/12/2024;4;;;;5095.4;3205.3;4662.7;3381.3;383.7;61.8;3831.8;330.0;3284.0
14/12/2024;5;;;;5094.4;2852.1;4622.5;3503.5;383.7;61.8;3810.5;330.0;3284.0
14/12/2024;6;;;;5095.4;2778.6;4519.9;3647.7;383.7;53.6;3805.0;330.0;3284.0
14/12/2024;7;;;;5095.4;3262.9;4880.3;3799.9;383.7;53.6;3803.8;280.0;3284.0
14/12/2024;8;;;;5095.4;4368.7;5821.1;3626.7;192.5;133.6;3776.2;290.0;3376.0
14/12/2024;9;;;;5095.4;5065.4;5823.2;3610.1;192.5;682.3;3739.3;290.0;3376.0
14/12/2024;10;;;;5094.4;4397.4;5503.8;3660.9;195.4;4335.6;3766.5;280.0;3376.0
14/12/2024;11;;;;5094.4;2839.9;4591.6;3395.7;245.5;9780.8;3787.5;;2057.7
14/12/2024;12;;;;5095.4;1883.9;4313.2;3318.5;449.8;12562.3;3746.1;;956.8
14/12/2024;13;;;;5095.4;1828.2;4229.9;3443.5;613.3;13323.0;3783.7;;371.6
14/12/2024;14;;;;5094.4;1646.7;3943.3;3849.6;659.9;13346.7;3789.6;;872.5
14/12/2024;15;;;;5094.4;1540.2;3034.8;4258.5;703.7;13082.3;3784.2;;1831.6
14/12/2024;16;;;;5094.4;1576.8;3357.0;4500.4;816.7;11425.5;3763.2;;2170.9
14/12/2024;17;;;;5094.4;2230.2;4922.9;4515.3;711.1;6777.6;3760.1;;3208.6
14/12/2024;18;;;;5094.4;4406.8;6936.3;4830.9;458.3;1781.2;3763.8;;3561.0
14/12/2024;19;;;;5095.4;6599.9;6960.3;5362.3;281.7;115.3;3774.8;;3561.0
14/12/2024;20;;;;5095.4;6806.7;6971.0;5853.4;241.2;47.5;3782.2;;3469.0
14/12/2024;21;;;;5094.4;6713.5;6982.9;6093.8;492.5;46.4;3775.0;;3469.0
14/12/2024;22;;;;5095.4;5813.7;6984.9;6387.5;471.4;46.4;3798.9;;3469.0
14/12/2024;23;;;;5095.4;4879.8;6994.1;6612.1;473.3;53.7;3802.4;;3469.0
14/12/2024;24;;;;5095.4;3589.4;6374.6;6730.7;463.3;53.7;3796.1;260.0;3469.0
13/12/2024;1;597.6;;;5094.0;3777.8;10204.8;2654.8;108.9;53.6;3887.0;40.0;3330.0
13/12/2024;2;595.2;;;5095.0;2817.4;8921.3;2482.7;109.0;46.3;3897.6;240.0;3330.0
13/12/2024;3;593.0;;;5095.0;2475.1;8705.3;2349.4;108.9;46.3;3861.1;150.0;2982.3
13/12/2024;4;593.0;;;5095.0;2099.4;8368.5;2184.9;108.8;46.3;3858.3;180.0;3287.7
13/12/2024;5;593.0;;;5094.0;2277.2;8518.7;2024.5;108.8;46.3;3854.3;160.0;2939.2
13/12/2024;6;593.0;;;5095.0;2656.8;8874.1;1912.1;108.8;46.3;3880.5;310.0;2369.3
13/12/2024;7;726.0;;;5095.0;4595.7;10064.6;1793.1;108.8;53.6;3883.0;190.0;1512.3
13/12/2024;8;1093.4;;;5094.0;6607.0;12002.4;1770.9;59.0;50.5;3913.7;50.0;903.2
13/12/2024;9;1160.0;;;5095.0;7384.7;12011.0;1611.5;9.0;401.0;3916.4;;1485.5
13/12/2024;10;1160.0;;;5094.0;7507.3;12000.6;1585.8;9.0;2885.4;3931.8;;744.5
13/12/2024;11;1106.0;;;5094.0;5865.1;11930.4;1466.1;36.0;6983.6;3919.8;;0.0
13/12/2024;12;972.7;;;5095.0;5000.9;11493.2;1346.9;146.5;9631.2;3952.3;;0.0
13/12/2024;13;749.3;;;5095.0;4639.7;10608.8;1442.3;222.1;10854.9;4000.2;;0.0
13/12/2024;14;653.0;;;5094.0;4178.5;10588.9;1565.4;282.0;11214.5;4009.3;;0.0
13/12/2024;15;653.0;;;5094.0;4132.7;10574.2;1706.4;386.8;10932.7;4017.4;;0.0
13/12/2024;16;892.6;;;5094.0;4882.1;11186.8;1514.8;500.0;9660.9;3975.3;;0.0
13/12/2024;17;1143.0;;;5094.0;6382.9;12758.5;1256.5;493.9;5732.8;3945.6;;0.0
13/12/2024;18;1160.0;;;5094.0;6553.7;14147.9;1261.9;312.8;1521.6;3942.2;;0.0
13/12/2024;19;1160.0;;;5095.0;8101.3;14210.1;1379.6;183.3;75.8;3938.4;;503.4
13/12/2024;20;1160.0;;;5095.0;8335.4;14251.4;1529.7;164.4;64.5;3926.7;;312.0
13/12/2024;21;1160.0;;;5094.0;8241.9;14271.1;1776.5;159.4;46.4;3972.3;;259.6
